Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4279118,GHED_CHEGDP_SHA2011,REGION,AFR,,,YEAR,2001,,,,,,,,,4.51,4.5095,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
4279820,GHED_CHEGDP_SHA2011,COUNTRY,GIN,AFR,Africa,YEAR,2002,,,,,,,,,5.36,5.35654,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
4283655,GHED_CHEGDP_SHA2011,COUNTRY,ZMB,AFR,Africa,YEAR,2011,,,,,,,,,3.96,3.95913,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
4285836,GHED_CHEGDP_SHA2011,COUNTRY,MCO,EUR,Europe,YEAR,2007,,,,,,,,,3.81,3.81156,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
4288371,GHED_CHEGDP_SHA2011,COUNTRY,GMB,AFR,Africa,YEAR,2000,,,,,,,,,10.79,10.78533,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
4294086,GHED_CHEGDP_SHA2011,COUNTRY,NIC,AMR,Americas,YEAR,2003,,,,,,,,,6.08,6.08318,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
4294825,GHED_CHEGDP_SHA2011,COUNTRY,SVN,EUR,Europe,YEAR,2009,,,,,,,,,8.54,8.5408,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
4294999,GHED_CHEGDP_SHA2011,COUNTRY,GNQ,AFR,Africa,YEAR,2003,,,,,,,,,1.83,1.8275,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
4296816,GHED_CHEGDP_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2001,,,,,,,,,5.68,5.6818,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
4303733,GHED_CHEGDP_SHA2011,COUNTRY,KNA,AMR,Americas,YEAR,2020,,,,,,,,,5.66,5.66189,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
4306343,GHED_CHEGDP_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2002,,,,,,,,,6.14,6.14446,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
4306533,GHED_CHEGDP_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2014,,,,,,,,,5.34,5.33653,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
4310758,GHED_CHEGDP_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2008,,,,,,,,,4.2,4.20027,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
4314458,GHED_CHEGDP_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,11.05,11.04674,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
