Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8949303,GHED_EXTCHE_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,12.4,12.39965,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
8949794,GHED_EXTCHE_SHA2011,REGION,AMR,,,YEAR,2017,,,,,,,,,2,1.99643,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
8954536,GHED_EXTCHE_SHA2011,COUNTRY,BEL,EUR,Europe,YEAR,2005,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8956596,GHED_EXTCHE_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2009,,,,,,,,,5.46,5.46,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8957264,GHED_EXTCHE_SHA2011,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2011,,,,,,,,,0.95,0.95352,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8957777,GHED_EXTCHE_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2006,,,,,,,,,32.77,32.77484,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
8959296,GHED_EXTCHE_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2011,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8964265,GHED_EXTCHE_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2005,,,,,,,,,52.33,52.33444,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8964373,GHED_EXTCHE_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2018,,,,,,,,,0.13,0.13328,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8966068,GHED_EXTCHE_SHA2011,COUNTRY,KEN,AFR,Africa,YEAR,2002,,,,,,,,,15.77,15.77177,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
