Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5139171,GHED_CHE_pc_US_SHA2011,COUNTRY,RWA,AFR,Africa,YEAR,2008,,,,,,,,,39.95,39.94607,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5142431,GHED_CHE_pc_US_SHA2011,COUNTRY,LCA,AMR,Americas,YEAR,2000,,,,,,,,,285.84,285.8428,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
5142853,GHED_CHE_pc_US_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2003,,,,,,,,,79.65,79.65469,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
5144325,GHED_CHE_pc_US_SHA2011,GLOBAL,GLOBAL,,,YEAR,2002,,,,,,,,,495.37,495.36551,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5144421,GHED_CHE_pc_US_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2014,,,,,,,,,608.86,608.85858,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5145123,GHED_CHE_pc_US_SHA2011,COUNTRY,MWI,AFR,Africa,YEAR,2009,,,,,,,,,35.56,35.56492,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
5145494,GHED_CHE_pc_US_SHA2011,COUNTRY,PNG,WPR,Western Pacific,YEAR,2006,,,,,,,,,30.04,30.03865,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5150279,GHED_CHE_pc_US_SHA2011,COUNTRY,IND,SEAR,South-East Asia,YEAR,2007,,,,,,,,,35.63,35.63139,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
5150940,GHED_CHE_pc_US_SHA2011,COUNTRY,PNG,WPR,Western Pacific,YEAR,2021,,,,,,,,,61.03,61.0253,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5150963,GHED_CHE_pc_US_SHA2011,COUNTRY,SGP,WPR,Western Pacific,YEAR,2016,,,,,,,,,2488.28,2488.28296,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5151481,GHED_CHE_pc_US_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2021,,,,,,,,,1684.52,1684.5155,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5152185,GHED_CHE_pc_US_SHA2011,COUNTRY,MDG,AFR,Africa,YEAR,2011,,,,,,,,,22.89,22.88667,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5152990,GHED_CHE_pc_US_SHA2011,COUNTRY,AND,EUR,Europe,YEAR,2010,,,,,,,,,3277.79,3277.78516,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5153239,GHED_CHE_pc_US_SHA2011,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,425.21,425.20969,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
