Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7450855,GHED_GGHE-DCHE_SHA2011,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,31.94,31.93632,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7452202,GHED_GGHE-DCHE_SHA2011,COUNTRY,CIV,AFR,Africa,YEAR,2018,,,,,,,,,29.07,29.06596,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7453074,GHED_GGHE-DCHE_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,33.99,33.98894,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7456106,GHED_GGHE-DCHE_SHA2011,COUNTRY,SGP,WPR,Western Pacific,YEAR,2013,,,,,,,,,41.74,41.7399,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7457944,GHED_GGHE-DCHE_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2002,,,,,,,,,60.46,60.45769,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7458322,GHED_GGHE-DCHE_SHA2011,COUNTRY,ETH,AFR,Africa,YEAR,2004,,,,,,,,,30.74,30.73785,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7458485,GHED_GGHE-DCHE_SHA2011,COUNTRY,AGO,AFR,Africa,YEAR,2005,,,,,,,,,44.83,44.83418,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7459293,GHED_GGHE-DCHE_SHA2011,COUNTRY,ARM,EUR,Europe,YEAR,2002,,,,,,,,,15.39,15.39144,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7462086,GHED_GGHE-DCHE_SHA2011,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,5.61,5.60623,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7462920,GHED_GGHE-DCHE_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2007,,,,,,,,,77.49,77.48771,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7462948,GHED_GGHE-DCHE_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2005,,,,,,,,,48.4,48.39988,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7463370,GHED_GGHE-DCHE_SHA2011,COUNTRY,KAZ,EUR,Europe,YEAR,2005,,,,,,,,,65.03,65.03178,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7465340,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2008,,,,,,,,,65.78,65.78204,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7465994,GHED_GGHE-DCHE_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2006,,,,,,,,,5.99,5.98906,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
7466183,GHED_GGHE-DCHE_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2014,,,,,,,,,47.74,47.73589,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7466868,GHED_GGHE-DCHE_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2009,,,,,,,,,58.25,58.24971,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7467539,GHED_GGHE-DCHE_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2015,,,,,,,,,72.46,72.45601,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
7468518,GHED_GGHE-DCHE_SHA2011,COUNTRY,GNQ,AFR,Africa,YEAR,2001,,,,,,,,,15.78,15.78334,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
7468858,GHED_GGHE-DCHE_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2007,,,,,,,,,46.18,46.1815,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7468899,GHED_GGHE-DCHE_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2016,,,,,,,,,58.1,58.10143,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7470597,GHED_GGHE-DCHE_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2017,,,,,,,,,73.74,73.73537,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7471524,GHED_GGHE-DCHE_SHA2011,COUNTRY,FIN,EUR,Europe,YEAR,2018,,,,,,,,,78.56,78.55683,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7471959,GHED_GGHE-DCHE_SHA2011,COUNTRY,GTM,AMR,Americas,YEAR,2019,,,,,,,,,38.43,38.42509,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7472127,GHED_GGHE-DCHE_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2005,,,,,,,,,70.9,70.90158,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
