Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8453825,GHED_EXT_pc_US_SHA2011,COUNTRY,KNA,AMR,Americas,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8460514,GHED_EXT_pc_US_SHA2011,COUNTRY,WSM,WPR,Western Pacific,YEAR,2017,,,,,,,,,24.67,24.67473,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
8462124,GHED_EXT_pc_US_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2003,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
8463595,GHED_EXT_pc_US_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2022,,,,,,,,,0.5,0.49983,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
8464089,GHED_EXT_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2010,,,,,,,,,47.49,47.49086,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8467000,GHED_EXT_pc_US_SHA2011,COUNTRY,PNG,WPR,Western Pacific,YEAR,2008,,,,,,,,,7.08,7.0761,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
8470656,GHED_EXT_pc_US_SHA2011,COUNTRY,EST,EUR,Europe,YEAR,2005,,,,,,,,,2.58,2.57765,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8470716,GHED_EXT_pc_US_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2004,,,,,,,,,5.72,5.71569,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
8471182,GHED_EXT_pc_US_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2018,,,,,,,,,7.2,7.19574,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8471526,GHED_EXT_pc_US_SHA2011,COUNTRY,TKM,EUR,Europe,YEAR,2003,,,,,,,,,0.47,0.46911,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
8473768,GHED_EXT_pc_US_SHA2011,COUNTRY,MLI,AFR,Africa,YEAR,2011,,,,,,,,,10.31,10.30989,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8478511,GHED_EXT_pc_US_SHA2011,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,7.21,7.20912,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8479332,GHED_EXT_pc_US_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
8488065,GHED_EXT_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2005,,,,,,,,,3.14,3.14385,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8488381,GHED_EXT_pc_US_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2001,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8492498,GHED_EXT_pc_US_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2007,,,,,,,,,20.78,20.77938,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
8492617,GHED_EXT_pc_US_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2009,,,,,,,,,9.47,9.47016,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8497569,GHED_EXT_pc_US_SHA2011,COUNTRY,NLD,EUR,Europe,YEAR,2010,,,,,,,,,0.8,0.79983,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8501318,GHED_EXT_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2007,,,,,,,,,14.3,14.30014,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
8501563,GHED_EXT_pc_US_SHA2011,REGION,WPR,,,YEAR,2011,,,,,,,,,72.66,72.65946,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8503803,GHED_EXT_pc_US_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2016,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8504435,GHED_EXT_pc_US_SHA2011,COUNTRY,VNM,WPR,Western Pacific,YEAR,2011,,,,,,,,,2.12,2.12279,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8505089,GHED_EXT_pc_US_SHA2011,COUNTRY,SUR,AMR,Americas,YEAR,2011,,,,,,,,,15.61,15.61445,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8505207,GHED_EXT_pc_US_SHA2011,COUNTRY,DNK,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8505860,GHED_EXT_pc_US_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2001,,,,,,,,,1.69,1.68635,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8506050,GHED_EXT_pc_US_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2013,,,,,,,,,1.53,1.52605,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8509521,GHED_EXT_pc_US_SHA2011,COUNTRY,ROU,EUR,Europe,YEAR,2014,,,,,,,,,0.22,0.2172,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
8514027,GHED_EXT_pc_US_SHA2011,COUNTRY,BOL,AMR,Americas,YEAR,2009,,,,,,,,,3.58,3.58377,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8514590,GHED_EXT_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2011,,,,,,,,,48.74,48.74248,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8516986,GHED_EXT_pc_US_SHA2011,COUNTRY,SYC,AFR,Africa,YEAR,2009,,,,,,,,,1.34,1.33538,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8518670,GHED_EXT_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2013,,,,,,,,,40.03,40.02552,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8519843,GHED_EXT_pc_US_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2007,,,,,,,,,22.3,22.30002,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
8520858,GHED_EXT_pc_US_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2014,,,,,,,,,6.74,6.73524,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
8521233,GHED_EXT_pc_US_SHA2011,COUNTRY,FJI,WPR,Western Pacific,YEAR,2009,,,,,,,,,8.27,8.26925,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8522087,GHED_EXT_pc_US_SHA2011,COUNTRY,BWA,AFR,Africa,YEAR,2010,,,,,,,,,19.88,19.87772,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8522557,GHED_EXT_pc_US_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2008,,,,,,,,,1.18,1.1761,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
8523992,GHED_EXT_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2001,,,,,,,,,3.52,3.5188,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8531818,GHED_EXT_pc_US_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2020,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
