Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
133477,GHED_OOP_pc_US_SHA2011,COUNTRY,BRN,WPR,Western Pacific,YEAR,2012,,,,,,,,,76.96,76.95562,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
135010,GHED_OOP_pc_US_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2016,,,,,,,,,126.08,126.07541,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
137069,GHED_OOP_pc_US_SHA2011,COUNTRY,COD,AFR,Africa,YEAR,2001,,,,,,,,,3.93,3.93321,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
142400,GHED_OOP_pc_US_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,91.64,91.63806,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
145813,GHED_OOP_pc_US_SHA2011,REGION,EUR,,,YEAR,2016,,,,,,,,,414.26,414.25701,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
146741,GHED_OOP_pc_US_SHA2011,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,47.62,47.6151,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
149377,GHED_OOP_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2016,,,,,,,,,42.17,42.16666,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
152568,GHED_OOP_pc_US_SHA2011,COUNTRY,SYC,AFR,Africa,YEAR,2016,,,,,,,,,170.37,170.36589,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
154067,GHED_OOP_pc_US_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2018,,,,,,,,,12.33,12.32764,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
155682,GHED_OOP_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2005,,,,,,,,,17.58,17.5842,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
156033,GHED_OOP_pc_US_SHA2011,COUNTRY,NIU,WPR,Western Pacific,YEAR,2021,,,,,,,,,10.43,10.43493,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
160063,GHED_OOP_pc_US_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,164.15,164.14633,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
162155,GHED_OOP_pc_US_SHA2011,COUNTRY,VEN,AMR,Americas,YEAR,2018,,,,,,,,,60.77,60.77118,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
162510,GHED_OOP_pc_US_SHA2011,COUNTRY,LAO,WPR,Western Pacific,YEAR,2014,,,,,,,,,23.17,23.1671,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
164139,GHED_OOP_pc_US_SHA2011,COUNTRY,PLW,WPR,Western Pacific,YEAR,2021,,,,,,,,,310.56,310.55615,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
166294,GHED_OOP_pc_US_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2004,,,,,,,,,6.89,6.89005,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
166952,GHED_OOP_pc_US_SHA2011,COUNTRY,MOZ,AFR,Africa,YEAR,2007,,,,,,,,,2.32,2.3194,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
169006,GHED_OOP_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2001,,,,,,,,,316.88,316.88245,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
169625,GHED_OOP_pc_US_SHA2011,COUNTRY,SWZ,AFR,Africa,YEAR,2019,,,,,,,,,29.5,29.49904,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
170757,GHED_OOP_pc_US_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2011,,,,,,,,,968.43,968.42657,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
173744,GHED_OOP_pc_US_SHA2011,COUNTRY,AGO,AFR,Africa,YEAR,2022,,,,,,,,,29.06,29.060669999999998,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
175762,GHED_OOP_pc_US_SHA2011,COUNTRY,KGZ,EUR,Europe,YEAR,2011,,,,,,,,,34.28,34.28191,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
181934,GHED_OOP_pc_US_SHA2011,COUNTRY,FIN,EUR,Europe,YEAR,2006,,,,,,,,,642.58,642.57552,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
184247,GHED_OOP_pc_US_SHA2011,COUNTRY,SVN,EUR,Europe,YEAR,2001,,,,,,,,,106.61,106.61186,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
185982,GHED_OOP_pc_US_SHA2011,COUNTRY,RWA,AFR,Africa,YEAR,2003,,,,,,,,,2.95,2.95478,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
189762,GHED_OOP_pc_US_SHA2011,COUNTRY,TGO,AFR,Africa,YEAR,2014,,,,,,,,,24.05,24.04748,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
191345,GHED_OOP_pc_US_SHA2011,COUNTRY,FRA,EUR,Europe,YEAR,2001,,,,,,,,,160.85,160.85191,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
193521,GHED_OOP_pc_US_SHA2011,COUNTRY,PER,AMR,Americas,YEAR,2022,,,,,,,,,120.34,120.34373,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
196454,GHED_OOP_pc_US_SHA2011,COUNTRY,CIV,AFR,Africa,YEAR,2018,,,,,,,,,25.88,25.88098,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
202103,GHED_OOP_pc_US_SHA2011,COUNTRY,GIN,AFR,Africa,YEAR,2017,,,,,,,,,21.08,21.08236,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
203237,GHED_OOP_pc_US_SHA2011,COUNTRY,VNM,WPR,Western Pacific,YEAR,2006,,,,,,,,,16.26,16.26234,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
203776,GHED_OOP_pc_US_SHA2011,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,157.87,157.86567,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
207556,GHED_OOP_pc_US_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2008,,,,,,,,,19.53,19.52646,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
208810,GHED_OOP_pc_US_SHA2011,COUNTRY,CYP,EUR,Europe,YEAR,2018,,,,,,,,,896.42,896.41664,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
